product,Question,Response,Sentiment Score,Response value,lemm
Chobani Smooth,Liking,This product was creamy and a great color.,62.49,8,"['product', 'creamy', 'great', 'color']"
Chobani Smooth,Liking,creamy,0,3,['creamy']
Chobani Smooth,Liking,good strawberry flavor,44.04,6,"['good', 'strawberry', 'flavor']"
Chobani Smooth,Liking,I really like how smooth and creamy it is.,42.01,9,"['really', 'like', 'smooth', 'creamy']"
Chobani Smooth,Liking,smell and color,0,3,"['smell', 'color']"
Chobani Smooth,Liking,"I thought that the taste was very good, not too sweet.",18.11,7,"['think', 'taste', 'good', 'sweet']"
Chobani Smooth,Liking,Nice flavor like the smooth texture very creamy.,64.86,7,"['nice', 'flavor', 'like', 'smooth', 'texture', 'creamy']"
Chobani Smooth,Liking,was tasty,0,7,['tasty']
Chobani Smooth,Liking,Attractive packaging and easy open container,70.03,3,"['attractive', 'packaging', 'easy', 'open', 'container']"
Chobani Smooth,Liking,I liked the creamy smoothness-thick without being pasty,42.15,5,"['like', 'creamy', 'smoothnessthick', 'without', 'pasty']"
Chobani Smooth,Liking,the smoothness of the texture,0,8,"['smoothness', 'texture']"
Chobani Smooth,Liking,Good fruit flavor.  Wasn't overly sweet.,10.78,6,"['good', 'fruit', 'flavor', 'wasnt', 'overly', 'sweet']"
Chobani Smooth,Liking,texture is very creamy  has a nice strawberry flavor,47.03,8,"['texture', 'creamy', 'nice', 'strawberry', 'flavor']"
Chobani Smooth,Liking,"Great tasting, Chunks of strawberries, smooth texture and no bad after taste.",-15.31,9,"['great', 'taste', 'chunk', 'strawberry', 'smooth', 'texture', 'bad', 'taste']"
Chobani Smooth,Liking,I liked the strawberry flavor and the little tiny chunks of strawberries in it .,42.15,8,"['like', 'strawberry', 'flavor', 'little', 'tiny', 'chunk', 'strawberry']"
Chobani Smooth,Liking,"Good amount of strawberry flavor, very creamy and smooth",44.04,8,"['good', 'amount', 'strawberry', 'flavor', 'creamy', 'smooth']"
Chobani Smooth,Liking,"creaminess, smoothness",0,6,"['creaminess', 'smoothness']"
Yoplait OSY,Meets Expectation,I thought it would be bigger chunks of fruit since it says fruit on the bottom. It's mainly juice and small pieces of fruit at the bottom.,0,4,"['thought', 'would', 'big', 'chunk', 'fruit', 'since', 'say', 'fruit', 'bottom', 'mainly', 'juice', 'small', 'piece', 'fruit', 'bottom']"
Chobani Smooth,Meets Expectation,None,0,4,['none']
Yoplait OSY,Meets Expectation,I think the packaging shows everything this yogurt encompasses. I like the lettering that tell there is fruit on the bottom.,36.12,3,"['think', 'packaging', 'show', 'everything', 'yogurt', 'encompasses', 'like', 'letter', 'tell', 'fruit', 'bottom']"
Chobani Smooth,Meets Expectation,"It said low fat, but didn't taste like low fat.  Was very impressed by the taste.",-7.1,5,"['say', 'low', 'fat', 'didnt', 'taste', 'like', 'low', 'fat', 'impress', 'taste']"
Yoplait OSY,Meets Expectation,120 calories for nonfat yogurt seems like a lot.  Some of the wording was so small on the container I couldn't read it-under the pictures where it says Keep It Real.,36.12,3,"['120', 'calorie', 'nonfat', 'yogurt', 'seem', 'like', 'lot', 'word', 'small', 'container', 'couldnt', 'read', 'itunder', 'picture', 'say', 'keep', 'real']"
Chobani Smooth,Meets Expectation,The content label was difficult to read and hard to find.,-44.04,3,"['content', 'label', 'difficult', 'read', 'hard', 'find']"
Yoplait OSY,Meets Expectation,"The average price is higher than expected, by about $0.20. This packaging isn't much different than the regular Chobani yogurt, so maybe to help stand out that this product has fruit on the bottom would be helpful.",69.69,4,"['average', 'price', 'higher', 'expect', '020', 'packaging', 'isnt', 'much', 'different', 'regular', 'chobani', 'yogurt', 'maybe', 'help', 'stand', 'product', 'fruit', 'bottom', 'would', 'helpful']"
Chobani Smooth,Meets Expectation,"The package said it was regular yogurt, but it tasted like greek yogurt.",50.23,4,"['package', 'say', 'regular', 'yogurt', 'taste', 'like', 'greek', 'yogurt']"
Yoplait OSY,Meets Expectation,Try to communicate that the yogurt is Greek style but is creamy!,0,4,"['try', 'communicate', 'yogurt', 'greek', 'style', 'creamy']"
Chobani Smooth,Meets Expectation,It says real fruit but found none.  It was unexpected to have less sugar with as much sweetness as it had.  I'm also surprised it has more protein.,76.84,4,"['say', 'real', 'fruit', 'find', 'none', 'unexpected', 'less', 'sugar', 'much', 'sweetness', 'im', 'also', 'surprise', 'protein']"
Yoplait OSY,Meets Expectation,,0,3,['nan']
Chobani Smooth,Meets Expectation,It was very watery...there was too much on the label making it hard to really see what makes it different from the other yogurts on the shelf,-10.27,3,"['waterythere', 'much', 'label', 'make', 'hard', 'really', 'see', 'make', 'different', 'yogurt', 'shelf']"
Yoplait OSY,Meets Expectation,Nothing,0,3,['nothing']
Chobani Smooth,Meets Expectation,Fruit bites were unexpected since that information was on side of container and not easy to see. I think fruit bites should be on front of container and not side so it is easily visible. It would be nice to have nutrition facts on container too.,46.92,5,"['fruit', 'bite', 'unexpected', 'since', 'information', 'side', 'container', 'easy', 'see', 'think', 'fruit', 'bite', 'front', 'container', 'side', 'easily', 'visible', 'would', 'nice', 'nutrition', 'fact', 'container']"
Yoplait OSY,Meets Expectation,%of protein,0,4,['protein']
Chobani Smooth,Meets Expectation,"I usually eat greek yogurt, so I was surprised that it was similar in protein. The package does a good job of describing the product.",62.22,4,"['usually', 'eat', 'greek', 'yogurt', 'surprise', 'similar', 'protein', 'package', 'good', 'job', 'describe', 'product']"
Yoplait OSY,Meets Expectation,healthful benefits of greek yogurt and calories,38.18,5,"['healthful', 'benefit', 'greek', 'yogurt', 'calorie']"
Chobani Smooth,Meets Expectation,I was surprised that nowhere on the package did it say to  Stir before consuming to get the best experience!,75,4,"['surprise', 'nowhere', 'package', 'say', 'stir', 'consume', 'get', 'best', 'experience']"
Yoplait OSY,Meets Expectation,nothing unexpected,0,3,"['nothing', 'unexpected']"
Chobani Smooth,Meets Expectation,,0,4,['nan']
Yoplait OSY,Meets Expectation,I don't think you need to say 0% milkfat AND non fat yogurt on the front packaging. It's the same thing...,0,3,"['dont', 'think', 'need', 'say', '0', 'milkfat', 'non', 'fat', 'yogurt', 'front', 'packaging', 'thing']"
Chobani Smooth,Meets Expectation,says  full of real fruit  so I expected fruit chunks,0,3,"['say', 'full', 'real', 'fruit', 'expect', 'fruit', 'chunk']"
Yoplait OSY,Meets Expectation,"Nothing, very straight forward",-22.22,3,"['nothing', 'straight', 'forward']"
Chobani Smooth,Meets Expectation,I was surprised that there wasn't an ingredient list of nutrition label on the actual cup of yogurt itself.,22.63,1,"['surprised', 'wasnt', 'ingredient', 'list', 'nutrition', 'label', 'actual', 'cup', 'yogurt']"
Yoplait OSY,Meets Expectation,Part almost gelatin taste. Did not have enough flavor.  Why restate non fat/0% milk fat?   Made will real fruit  felt like it was conveying a higher quantity of fruit than in contain.  Preserve yourself  makes it sound like there is something artificial to preserve you by eating.,61.24,3,"['part', 'almost', 'gelatin', 'taste', 'enough', 'flavor', 'restate', 'non', 'fat0', 'milk', 'fat', 'make', 'real', 'fruit', 'felt', 'like', 'convey', 'high', 'quantity', 'fruit', 'contain', 'preserve', 'make', 'sound', 'like', 'something', 'artificial', 'preserve', 'eat']"
Chobani Smooth,Meets Expectation,Did not expect the thin-ness of the yogurt or the taste to be so sweet. Would have liked nutritional value and label on package including calorie count.,84.29,4,"['expect', 'thinness', 'yogurt', 'taste', 'sweet', 'would', 'like', 'nutritional', 'value', 'label', 'package', 'include', 'calorie', 'count']"
Yoplait OSY,Meets Expectation,Just a little sour-not sure how that would be communicated on the package.,25.51,4,"['little', 'sournot', 'sure', 'would', 'communicate', 'package']"
Chobani Smooth,Meets Expectation,"No change to packaging, although I didn't know Chobani made a non-Greek yogurt. I see the packaging says classic but I had initially missed it. not sure how I would recommend to change it to increase awareness.",9.18,3,"['change', 'packaging', 'although', 'didnt', 'know', 'chobani', 'make', 'nongreek', 'yogurt', 'see', 'packaging', 'say', 'classic', 'initially', 'missed', 'sure', 'would', 'recommend', 'change', 'increase', 'awareness']"
Yoplait OSY,Meets Expectation,Nothing really was what I expected,0,3,"['nothing', 'really', 'expect']"
Chobani Smooth,Meets Expectation,"nothing. The package was very clear,     When I said I would like it thicker, I prefer yougurts that are not thin in texure, even those that are not greek.",65.9,4,"['nothing', 'package', 'clear', 'say', 'would', 'like', 'thicker', 'prefer', 'yougurts', 'thin', 'texure', 'even', 'greek']"
Yoplait OSY,Meets Expectation,I had had this yogurt before so I knew what to expect but I paid closer attention this time and it tasted even better with a strong strawberry flavor.,85.19,4,"['yogurt', 'know', 'expect', 'pay', 'closer', 'attention', 'time', 'taste', 'even', 'well', 'strong', 'strawberry', 'flavor']"
Chobani Smooth,Meets Expectation,Would like the nutrition information on containers.,36.12,3,"['would', 'like', 'nutrition', 'information', 'container']"
Yoplait OSY,Meets Expectation,The amount of fruit at the bottom is a little misleading.  Needs to be more fruit.,-34.15,3,"['amount', 'fruit', 'bottom', 'little', 'misleading', 'need', 'fruit']"
Chobani Smooth,Meets Expectation,Did not expect fruit chunks being as it is supposed to be smooth,0,4,"['expect', 'fruit', 'chunk', 'suppose', 'smooth']"
Yoplait OSY,Meets Expectation,The word  Greek  should be bigger/bolder to stand out more and the picture of the strawberry should be smaller,0,2,"['word', 'greek', 'biggerbolder', 'stand', 'picture', 'strawberry', 'small']"
Chobani Smooth,Meets Expectation,"It did not have very much strawberry flavor. If this is the intention, then maybe describe it as  strawberry kiss  or something.",42.15,4,"['much', 'strawberry', 'flavor', 'intention', 'maybe', 'describe', 'strawberry', 'kiss', 'something']"
Yoplait OSY,Meets Expectation,"The only thing i found confusing was the outside package label, it stated  Strawberries on the bottom . This gave me the impression the yogurt would be sitting on strawberries and the consumer would have to mix them together. However, I opened the yogurt without shaking it, and the yogurt and strawberries were already mixed together with a salmon color. Therefore, this aspect of the product was misguiding.",13.26,5,"['thing', 'find', 'confuse', 'outside', 'package', 'label', 'state', 'strawberry', 'bottom', 'give', 'impression', 'yogurt', 'would', 'sit', 'strawberry', 'consumer', 'would', 'mix', 'together', 'however', 'open', 'yogurt', 'without', 'shake', 'yogurt', 'strawberry', 'already', 'mixed', 'together', 'salmon', 'color', 'therefore', 'aspect', 'product', 'misguiding']"
Chobani Smooth,Meets Expectation,I was surprised that this yogurt wasn't Greek yogurt. The packaging wasn't totally clear as I associate Chobani with Greek yogurt.,-12.82,3,"['surprised', 'yogurt', 'wasnt', 'greek', 'yogurt', 'packaging', 'wasnt', 'totally', 'clear', 'associate', 'chobani', 'greek', 'yogurt']"
Yoplait OSY,Meets Expectation,Nothing unexpected- this is a yogurt I commonly buy.,0,3,"['nothing', 'unexpected', 'yogurt', 'commonly', 'buy']"
Chobani Smooth,Meets Expectation,I was surprised by the amount of creaminess and also the limited number of chunks of fruit.,7.72,4,"['surprised', 'amount', 'creaminess', 'also', 'limit', 'number', 'chunk', 'fruit']"
Yoplait OSY,Meets Expectation,Nothing - it has all the information I need and the information is easy to find.,44.04,4,"['nothing', 'information', 'need', 'information', 'easy', 'find']"
Chobani Smooth,Meets Expectation,The current package does a great job on conveying the message of the yogurt type.,62.49,4,"['current', 'package', 'great', 'job', 'convey', 'message', 'yogurt', 'type']"
Yoplait OSY,Meets Expectation,"When I buy for myself, I usually get Chobani that is already blended. That will change after this study, because I liked the flavor of this yogurt. The fruit on the bottom wasn't too chunky. I was expecting it to be more chunky. The fruit really cut the tartness that can be too much for me with plain greek yogurt. It was overall tastier than I was expecting.",10.45,4,"['buy', 'usually', 'get', 'chobani', 'already', 'blend', 'change', 'study', 'like', 'flavor', 'yogurt', 'fruit', 'bottom', 'wasnt', 'chunky', 'expect', 'chunky', 'fruit', 'really', 'cut', 'tartness', 'much', 'plain', 'greek', 'yogurt', 'overall', 'tastier', 'expect']"
Chobani Smooth,Meets Expectation,"Smooth on the label made me think the consistency would be a bit thicker and creamier, but was still good!",63,4,"['smooth', 'label', 'make', 'think', 'consistency', 'would', 'bite', 'thicker', 'creamy', 'still', 'good']"
Yoplait OSY,Meets Expectation,,0,3,['nan']
Chobani Smooth,Meets Expectation,"This yogurt was smoother and creamier than I expected, packaging is representing of the product.",0,4,"['yogurt', 'smoother', 'creamier', 'expect', 'packaging', 'represent', 'product']"
Yoplait OSY,Meets Expectation,"NOTHING, I THINK THE PACKAGING SUITS THE PRODUCT.",0,3,"['nothing', 'think', 'package', 'suit', 'product']"
Chobani Smooth,Meets Expectation,"I thought there would be pieces of fruit in there,,even though it said smoothe,,it did not have very much fruit taste, I think I would change the packaging to say  FLAVORED  with fruit",0,1,"['thought', 'would', 'piece', 'fruit', 'thereeven', 'though', 'say', 'smootheit', 'much', 'fruit', 'taste', 'think', 'would', 'change', 'package', 'say', 'flavor', 'fruit']"
Yoplait OSY,Meets Expectation,Nothing,0,3,['nothing']
Chobani Smooth,Meets Expectation,nothing,0,5,['nothing']
Yoplait OSY,Meets Expectation,Emphasize the  non-fat  and  profits better the world,70.03,4,"['emphasize', 'nonfat', 'profit', 'well', 'world']"
Chobani Smooth,Meets Expectation,"The package says pure milk and real fruit so I was expecting some fruit pieces.    I usually consider  blended  to mean no fruit pieces so even though this one said  smooth,  I thought there would be bits of the real fruit mentioned on the package.    Otherwise, I thought the package described the yogurt very well.",4.98,4,"['package', 'say', 'pure', 'milk', 'real', 'fruit', 'expect', 'fruit', 'piece', 'usually', 'consider', 'blended', 'mean', 'fruit', 'piece', 'even', 'though', 'one', 'say', 'smooth', 'thought', 'would', 'bits', 'real', 'fruit', 'mention', 'package', 'otherwise', 'thought', 'package', 'describe', 'yogurt', 'well']"
Yoplait OSY,Meets Expectation,The large fresh-looking strawberries on the packaging are a bit misleading as it looks like you're going to experience a fresher fruit jam than what was actually in there.,-5.16,2,"['large', 'freshlooking', 'strawberry', 'package', 'bit', 'misleading', 'look', 'like', 'youre', 'go', 'experience', 'fresher', 'fruit', 'jam', 'actually']"
Chobani Smooth,Meets Expectation,"Nothing unexpected, but I think it was wise to have  classic  underlined as at first glance I thought it was greek yogurt..but I assume in a food aisle it may be differentiated by location and that it would be understood.",63.1,4,"['nothing', 'unexpected', 'think', 'wise', 'classic', 'underline', 'first', 'glance', 'think', 'greek', 'yogurtbut', 'assume', 'food', 'aisle', 'may', 'differentiate', 'location', 'would', 'understand']"
Yoplait OSY,Meets Expectation,nothing,0,4,['nothing']
Chobani Smooth,Meets Expectation,no big chunks of fruit was unexpected.  the packaging should say  non-Greek  as Chobani is associated with Greek style yogurt,-29.6,5,"['big', 'chunk', 'fruit', 'unexpected', 'packaging', 'say', 'nongreek', 'chobani', 'associate', 'greek', 'style', 'yogurt']"
Yoplait OSY,Meets Expectation,"The consistency was smooth even while the yogurt itself was more substantial.  That was very pleasing. If I'm going to consume something that represents between 5 and 10% of my daily caloric intake, I would like it to feel substantial/filling.",80.67,4,"['consistency', 'smooth', 'even', 'yogurt', 'substantial', 'please', 'im', 'go', 'consume', 'something', 'represent', '5', '10', 'daily', 'caloric', 'intake', 'would', 'like', 'feel', 'substantialfilling']"
