product,Question,Response,Sentiment Score,Response value,lemm
BBQ - Control (Texas BBQ),Liking,I am a big bbq fan of practically everything and this has a distinct smoked bbq taste the aftertaste is very firm and constant,31.82,7,"['big', 'bbq', 'fan', 'practically', 'everything', 'distinct', 'smoke', 'bbq', 'taste', 'aftertaste', 'firm', 'constant']"
BBQ - Test 13,Liking,The consistent aftertaste and texture,0,7,"['consistent', 'aftertaste', 'texture']"
BBQ - Test 14,Liking,It leaves a similar after taste compared to a BBQ chip,0,7,"['leaf', 'similar', 'taste', 'compare', 'bbq', 'chip']"
BBQ - Control (Texas BBQ),Liking,Great sweet and salty taste.,79.64,9,"['great', 'sweet', 'salty', 'taste']"
BBQ - Test 13,Liking,The first bite has a subtle BBQ flavor and the salty/savory flavor is released after chewing. There's a sweet aftertaste.,45.88,8,"['first', 'bite', 'subtle', 'bbq', 'flavor', 'saltysavory', 'flavor', 'release', 'chew', 'there', 'sweet', 'aftertaste']"
BBQ - Test 14,Liking,I like the hint of BBQ flavor you taste after the initial bite.,36.12,2,"['like', 'hint', 'bbq', 'flavor', 'taste', 'initial', 'bite']"
BBQ - Control (Texas BBQ),Liking,"It's very flavorful. Much more savory than sweet. The crunch and texture is unexpected because the bar is on the thinner side, but I really like it",70.23,9,"['flavorful', 'much', 'savory', 'sweet', 'crunch', 'texture', 'unexpected', 'bar', 'thinner', 'side', 'really', 'like']"
BBQ - Test 13,Liking,It's very savory and full of flavor. It's crunchier than I expected.,0,9,"['savory', 'full', 'flavor', 'crunchier', 'expect']"
BBQ - Test 14,Liking,"It's very flavorful, crunchy, sweet and savory at once. I like the texture too. It's not as hard as it looks to be originally but it has a good crunch",78.33,9,"['flavorful', 'crunchy', 'sweet', 'savory', 'like', 'texture', 'hard', 'look', 'originally', 'good', 'crunch']"
BBQ - Control (Texas BBQ),Liking,I like the size and the fact that you could see the seeds in it,36.12,2,"['like', 'size', 'fact', 'could', 'see', 'seed']"
BBQ - Test 13,Liking,It has a sweet taste to it,45.88,7,"['sweet', 'taste']"
BBQ - Test 14,Liking,I like that is bar and the right size,36.12,3,"['like', 'bar', 'right', 'size']"
BBQ - Control (Texas BBQ),Liking,i didn't really like it. flavor wasn't good to me,-57.65,4,"['didnt', 'really', 'like', 'flavor', 'wasnt', 'good']"
BBQ - Test 13,Liking,not great flavor,-50.96,6,"['great', 'flavor']"
BBQ - Test 14,Liking,it has pretty decent flavor  crunchy  not very salty to me,49.39,7,"['pretty', 'decent', 'flavor', 'crunchy', 'salty']"
BBQ - Control (Texas BBQ),Liking,Flavor and consistency,0,7,"['flavor', 'consistency']"
BBQ - Test 13,Liking,Flavor and consistency,0,7,"['flavor', 'consistency']"
BBQ - Test 14,Liking,bbq flavor is unique,0,7,"['bbq', 'flavor', 'unique']"
BBQ - Control (Texas BBQ),Liking,The bar was great tasting it just didnt taste as much like barbecue as I wouldve liked. I liked the strong roasted nut flavor but I wouldve liked a stronger barbecue flavor. The overall taste and aftertaste was good it was still enjoyable.,97.21,6,"['bar', 'great', 'taste', 'didn\x92t', 'taste', 'much', 'like', 'barbecue', 'would\x92ve', 'like', 'like', 'strong', 'roast', 'nut', 'flavor', 'would\x92ve', 'like', 'strong', 'barbecue', 'flavor', 'overall', 'taste', 'aftertaste', 'good', 'still', 'enjoyable']"
BBQ - Test 13,Liking,"The bar has a unique taste, it has a strong barbecue taste but also strong roasted nut taste. I like the appetizing flavor and after taste. The bar isn't too much of either and I can take multiple bites and still want more.",88.34,7,"['bar', 'unique', 'taste', 'strong', 'barbecue', 'taste', 'also', 'strong', 'roast', 'nut', 'taste', 'like', 'appetizing', 'flavor', 'taste', 'bar', 'isnt', 'much', 'either', 'take', 'multiple', 'bite', 'still', 'want']"
BBQ - Test 14,Liking,I like the strong barbecue flavor and the nutty texture the bar has. Its flavor is strong and hits you immediately. I also like the aftertaste it tastes like bbq ribs and it lasts a long time. I enjoyed this bar very much.,94.68,8,"['like', 'strong', 'barbecue', 'flavor', 'nutty', 'texture', 'bar', 'it\x92s', 'flavor', 'strong', 'hit', 'immediately', 'also', 'like', 'aftertaste', 'taste', 'like', 'bbq', 'rib', 'last', 'long', 'time', 'enjoy', 'bar', 'much']"
BBQ - Control (Texas BBQ),Liking,The subtle hint of bbq,0,5,"['subtle', 'hint', 'bbq']"
BBQ - Test 13,Liking,The crunch,0,1,['crunch']
BBQ - Test 14,Liking,This product taste the most like BBQ of the three and has a nice crunch.,68.01,4,"['product', 'taste', 'like', 'bbq', 'three', 'nice', 'crunch']"
BBQ - Control (Texas BBQ),Liking,The balance of the flavor was too off and it was too salty.,0,6,"['balance', 'flavor', 'salty']"
BBQ - Test 13,Liking,This one had a better balance of sweet and savory and the crunch was tasty.,70.96,7,"['one', 'good', 'balance', 'sweet', 'savory', 'crunch', 'tasty']"
BBQ - Test 14,Liking,I like the sweet and savory taste of BBQ for this bar. It is a good balance of flavors and is enjoyable.,88.34,8,"['like', 'sweet', 'savory', 'taste', 'bbq', 'bar', 'good', 'balance', 'flavor', 'enjoyable']"
BBQ - Control (Texas BBQ),Liking,I like the mixture of the bbq flavor and nuts,5.16,8,"['like', 'mixture', 'bbq', 'flavor', 'nut']"
BBQ - Test 13,Liking,I love the bbq flavor,63.69,9,"['love', 'bbq', 'flavor']"
BBQ - Test 14,Liking,I really enjoyed the savory flavor.  There is a great combination of nutty flavor and bbq flavor,82.68,8,"['really', 'enjoyed', 'savory', 'flavor', 'great', 'combination', 'nutty', 'flavor', 'bbq', 'flavor']"
BBQ - Control (Texas BBQ),Liking,I did not like this product it was sweet and savory and the taste was off,22.4,3,"['like', 'product', 'sweet', 'savory', 'taste']"
BBQ - Test 13,Liking,Good flavor tastes almost identical to sample 1,44.04,7,"['good', 'flavor', 'taste', 'almost', 'identical', 'sample', '1']"
BBQ - Test 14,Liking,Its savory the flavors and scent are over powering I am not sure if I would want to eat this on the go,-16.85,6,"['savory', 'flavor', 'scent', 'power', 'sure', 'would', 'want', 'eat', 'go']"
BBQ - Control (Texas BBQ),Liking,I like the light BBQ flavor and the crunchiness.,36.12,8,"['like', 'light', 'bbq', 'flavor', 'crunchiness']"
BBQ - Test 13,Liking,I like the BBQ flavor and the sweetness. Its a little more sweeter than the other bars.,69.08,8,"['like', 'bbq', 'flavor', 'sweetness', 'little', 'sweeter', 'bar']"
BBQ - Test 14,Liking,I like the BBQ Flavor. I like that it is savory. I like the crunchiness.,75.79,8,"['like', 'bbq', 'flavor', 'like', 'savory', 'like', 'crunchiness']"
BBQ - Control (Texas BBQ),Liking,The crunchiness,0,4,['crunchiness']
BBQ - Test 13,Liking,Its crunchy and savory,0,6,"['it\x92s', 'crunchy', 'savory']"
BBQ - Test 14,Liking,The savory the bbq flavor really stands out and the crunchiness,0,7,"['savory', 'bbq', 'flavor', 'really', 'stand', 'crunchiness']"
BBQ - Control (Texas BBQ),Liking,"nice crunch, not too strong of a bbq flavor",2.53,7,"['nice', 'crunch', 'strong', 'bbq', 'flavor']"
BBQ - Test 13,Liking,A little too strong of a bbq smell,46.27,4,"['little', 'strong', 'bbq', 'smell']"
BBQ - Test 14,Liking,Don't like the bbq flavor. It has a weird aftertaste,-42.34,3,"['dont', 'like', 'bbq', 'flavor', 'weird', 'aftertaste']"
BBQ - Control (Texas BBQ),Liking,I like the flavor and the crunch. Doesn't have as much smoky flavor as the previous bar and not as strong of an aftertaste.,-5.21,8,"['like', 'flavor', 'crunch', 'doesnt', 'much', 'smoky', 'flavor', 'previous', 'bar', 'strong', 'aftertaste']"
BBQ - Test 13,Liking,"Not a very strong flavor, could use more smoke and BBQ",-44.39,7,"['strong', 'flavor', 'could', 'use', 'smoke', 'bbq']"
BBQ - Test 14,Liking,"I love the smoky flavor, it stays with you for awhile. It's not spicy but I taste a small amount of heat. Good crunch",75.43,8,"['love', 'smoky', 'flavor', 'stay', 'awhile', 'spicy', 'taste', 'small', 'amount', 'heat', 'good', 'crunch']"
BBQ - Control (Texas BBQ),Liking,I like the BBQ that is left in my mouth after I finish eating it as well as the peanuts and texture.,55.74,6,"['like', 'bbq', 'leave', 'mouth', 'finish', 'eating', 'well', 'peanuts', 'texture']"
BBQ - Test 13,Liking,i like that it has a very savory and smokey taste. There is no sweet aftertaste.,51.06,7,"['like', 'savory', 'smokey', 'taste', 'sweet', 'aftertaste']"
BBQ - Test 14,Liking,"I like the texture of the peanuts and seeds. I also like the smokey BBQ flavoring. It has a nice aftertaste, and I like the crunch of the peanuts.",85.19,8,"['like', 'texture', 'peanut', 'seed', 'also', 'like', 'smokey', 'bbq', 'flavor', 'nice', 'aftertaste', 'like', 'crunch', 'peanut']"
BBQ - Control (Texas BBQ),Liking,I enjoyed the crunch to this one and it was more dense than the previous so I like that. I like the overall barbecue flavor because it did have a nice sweetness to it and it seemed like it had more nuts which was a good thing for me. Overall it had a good balance of salty and sweet from the barbecue flavor,97.57,7,"['enjoy', 'crunch', 'one', 'dense', 'previous', 'like', 'like', 'overall', 'barbecue', 'flavor', 'nice', 'sweetness', 'seem', 'like', 'nut', 'good', 'thing', 'overall', 'good', 'balance', 'salty', 'sweet', 'barbecue', 'flavor']"
BBQ - Test 13,Liking,I like that it has a nice crunch to it and there's more of a sweet barbecue flavor,82.14,6,"['like', 'nice', 'crunch', 'there', 'sweet', 'barbecue', 'flavor']"
BBQ - Test 14,Liking,I like the crunch to it,36.12,4,"['like', 'crunch']"
BBQ - Control (Texas BBQ),Liking,"The peanut flavor is good. It has less heat, so thats nice too.",71.65,6,"['peanut', 'flavor', 'good', 'less', 'heat', 'thats', 'nice']"
BBQ - Test 13,Liking,"This was the only sample not broken, but it just looks better. Better BBQ flavor, although it's a little too spicy.",85.83,8,"['sample', 'broken', 'look', 'well', 'well', 'bbq', 'flavor', 'although', 'little', 'spicy']"
BBQ - Test 14,Liking,"It's very unique, doesn't remind me of anything I've tasted before. I love the nutty smoky BBQ flavor.",63.69,8,"['unique', 'doesnt', 'remind', 'anything', 'ive', 'taste', 'love', 'nutty', 'smoky', 'bbq', 'flavor']"
BBQ - Control (Texas BBQ),Liking,The appearance. The product appears to be very appetizing.,0,3,"['appearance', 'product', 'appear', 'appetizing']"
BBQ - Test 13,Liking,I like the appearance of the product. The product appears as though it will be tasty.,36.12,5,"['like', 'appearance', 'product', 'product', 'appear', 'though', 'tasty']"
BBQ - Test 14,Liking,"I like the appearance of the product. The seeds and nuts. However, it does not have a sweet or savory taste to it. It's as though it is missing something. There is a strange after taste after eating the product as well. I am not sure if it is the nuts, seed or light BBQ that gives that taste. I don't like it.",-60.49,2,"['like', 'appearance', 'product', 'seed', 'nuts', 'however', 'sweet', 'savory', 'taste', 'though', 'miss', 'something', 'strange', 'taste', 'eat', 'product', 'well', 'sure', 'nut', 'seed', 'light', 'bbq', 'give', 'taste', 'dont', 'like']"
BBQ - Control (Texas BBQ),Liking,The crunchy is great. I also like that I can see the seeds and peanuts.,76.5,1,"['crunchy', 'great', 'also', 'like', 'see', 'seed', 'peanut']"
BBQ - Test 13,Liking,The texture and it doesnt leave a bitter taste in my mouth.,-45.88,6,"['texture', 'doesn\x92t', 'leave', 'bitter', 'taste', 'mouth']"
BBQ - Test 14,Liking,The crunch is very good. I also like the nuts and seeds.,56.57,6,"['crunch', 'good', 'also', 'like', 'nut', 'seed']"
BBQ - Control (Texas BBQ),Liking,Its got a sweet aspect to it. And not too bbq flavored compared to the last one.,45.88,6,"['it\x92s', 'get', 'sweet', 'aspect', 'bbq', 'flavor', 'compare', 'last', 'one']"
BBQ - Test 13,Liking,Its got a nice flavor to it,42.15,4,"['it\x92s', 'get', 'nice', 'flavor']"
BBQ - Test 14,Liking,I just personally dont really like BBQ flavored things.,42.01,4,"['personally', 'don\x92t', 'really', 'like', 'bbq', 'flavor', 'thing']"
BBQ - Control (Texas BBQ),Liking,Crunchy,0,6,['crunchy']
BBQ - Test 13,Liking,Crunchy,0,6,['crunchy']
BBQ - Test 14,Liking,Crunchiness,0,4,['crunchiness']
BBQ - Control (Texas BBQ),Liking,I like the crunchy texture,36.12,2,"['like', 'crunchy', 'texture']"
BBQ - Test 13,Liking,The texture and crunch,0,3,"['texture', 'crunch']"
BBQ - Test 14,Liking,I like the crunchiness of it,36.12,1,"['like', 'crunchiness']"
BBQ - Control (Texas BBQ),Liking,The taste was amazing! I loved the crunchiness also!,85.13,8,"['taste', 'amaze', 'love', 'crunchiness', 'also']"
BBQ - Test 13,Liking,Did not like the taste nor the crunchiness. The appearance was appealing,-27.55,2,"['like', 'taste', 'crunchiness', 'appearance', 'appeal']"
BBQ - Test 14,Liking,The appearance of the product is acceptable.,31.82,2,"['appearance', 'product', 'acceptable']"
BBQ - Control (Texas BBQ),Liking,"Although this bar tastes slightly less smoky, it still has a flat, unsatisfactory taste and profile. Again - more honey, sweet flavors are needed.",50.7,1,"['although', 'bar', 'taste', 'slightly', 'less', 'smoky', 'still', 'flat', 'unsatisfactory', 'taste', 'profile', 'honey', 'sweet', 'flavor', 'need']"
BBQ - Test 13,Liking,"Flavor profile is too smoky and flat, unsatisfactory aftertaste. Needs a less smoky and BBQ flavor and more honey, sweet flavors.",50.7,1,"['flavor', 'profile', 'smoky', 'flat', 'unsatisfactory', 'aftertaste', 'need', 'less', 'smoky', 'bbq', 'flavor', 'honey', 'sweet', 'flavor']"
BBQ - Test 14,Liking,The smoky taste is overwhelming; after taste is displeasing; flavors profile is confusing at times; does not sit well with my aesthetic when it comes to nut bars and flavor,-40.47,1,"['smoky', 'taste', 'overwhelm', 'taste', 'displease', 'flavor', 'profile', 'confuse', 'time', 'sit', 'well', 'aesthetic', 'come', 'nut', 'bar', 'flavor']"
BBQ - Control (Texas BBQ),Liking,I guess since it is subtle between sweet and savory,45.88,6,"['guess', 'since', 'subtle', 'sweet', 'savory']"
BBQ - Test 13,Liking,It's a nice tangy sweet mix,70.03,6,"['nice', 'tangy', 'sweet', 'mix']"
BBQ - Test 14,Liking,Interesting taste at first in terms of the spiciness,40.19,4,"['interest', 'taste', 'first', 'term', 'spiciness']"
BBQ - Control (Texas BBQ),Liking,"I like the smell of the product, the appearance looks very  natural  and the texture and flavor are very nice",81.19,9,"['like', 'smell', 'product', 'appearance', 'look', 'natural', 'texture', 'flavor', 'nice']"
BBQ - Test 13,Liking,"I like the smell of the product, the appearance looks very  natural  and the texture and flavor are very nice",81.19,9,"['like', 'smell', 'product', 'appearance', 'look', 'natural', 'texture', 'flavor', 'nice']"
BBQ - Test 14,Liking,"I like the smell of the product, the appearance looks very  natural  and the texture and flavor are very nice",81.19,9,"['like', 'smell', 'product', 'appearance', 'look', 'natural', 'texture', 'flavor', 'nice']"
BBQ - Control (Texas BBQ),Liking,"The crunch, texture and size. I like the ingredients in it other then the BBQ",36.12,3,"['crunch', 'texture', 'size', 'like', 'ingredient', 'bbq']"
BBQ - Test 13,Liking,I like the crunch. I like the granola and nuts in it as well as the size of the product.,58.59,3,"['like', 'crunch', 'like', 'granola', 'nut', 'well', 'size', 'product']"
BBQ - Test 14,Liking,The crunch is really good an the more you eat it the more you get used to it. It has a nice balance of sweet and savory and feels like it should be healthy,92.16,4,"['crunch', 'really', 'good', 'eat', 'get', 'use', 'nice', 'balance', 'sweet', 'savory', 'feel', 'like', 'healthy']"
BBQ - Control (Texas BBQ),Liking,"I really like the flavor and crunch, number 2/3 for me",47.54,9,"['really', 'like', 'flavor', 'crunch', 'number', '23']"
BBQ - Test 13,Liking,"I like the crunch on this one and the flavor is very good, this is 3/3 for me",69.01,8,"['like', 'crunch', 'one', 'flavor', 'good', '33']"
BBQ - Test 14,Liking,"I love the flavor and the texture, it's not too strong, but taste great, my favorite of the 3",90.81,9,"['love', 'flavor', 'texture', 'strong', 'taste', 'great', 'favorite', '3']"
BBQ - Control (Texas BBQ),Liking,The BBQ flavor is there but is not too overpowering and you taste it more so as you eat it as opposed to it instantly hitting your tongue as soon as you bite it.,0,6,"['bbq', 'flavor', 'overpower', 'taste', 'eat', 'oppose', 'instantly', 'hit', 'tongue', 'soon', 'bite']"
